id,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,REB_PCT,TS_PCT,USG_PCT,PIE,POSS,FGM_PG,FGA_PG,FG_PCT,SEASON
coll_sexton_cle_22,Collin Sexton,CLE,23.0,11,0.636,28.8,99.2,105.0,-5.8,0.125,0.74,0.054,0.523,0.264,0.074,663,6.2,13.7,0.45,2021-22
coll_sexton_uta_23,Collin Sexton,UTA,24.0,48,0.5,23.9,116.4,116.3,0.1,0.178,1.62,0.044,0.616,0.23,0.097,2427,4.9,9.8,0.506,2022-23
coll_sexton_uta_24,Collin Sexton,UTA,25.0,78,0.372,26.6,117.0,120.4,-3.4,0.283,2.32,0.049,0.607,0.267,0.12,4399,6.5,13.3,0.487,2023-24
coll_sexton_uta_25,Collin Sexton,UTA,26.0,63,0.222,27.9,110.4,117.9,-7.5,0.246,1.65,0.047,0.593,0.264,0.106,3709,6.6,13.8,0.48,2024-25
coll_sexton_tot_26,Collin Sexton,TOT,27.0,68,0.368,23.7,110.5,113.6,-3.0,0.217,1.58,0.045,0.615,0.248,0.113,3462,5.3,10.9,0.485,2025-26
coop_flagg_dal_26,Cooper Flagg,DAL,19.0,70,0.314,33.5,109.5,114.7,-5.2,0.212,1.96,0.093,0.548,0.264,0.128,5026,8.0,17.1,0.468,2025-26
core_brewer_tot_17,Corey Brewer,TOT,31.0,82,0.573,15.6,108.8,104.6,4.2,0.104,1.76,0.063,0.491,0.143,0.057,2668,1.8,4.2,0.422,2016-17
core_brewer_tot_18,Corey Brewer,TOT,32.0,72,0.444,16.8,105.8,108.1,-2.3,0.073,1.33,0.06,0.534,0.136,0.059,2614,2.0,4.4,0.449,2017-18
core_brewer_tot_19,Corey Brewer,TOT,33.0,31,0.419,15.9,106.6,106.6,0.0,0.107,2.05,0.07,0.532,0.13,0.063,1066,1.7,4.0,0.431,2018-19
core_kispert_was_22,Corey Kispert,WAS,23.0,77,0.403,23.4,113.0,112.9,0.1,0.064,1.7,0.058,0.586,0.142,0.067,3712,3.0,6.7,0.455,2021-22
core_kispert_was_23,Corey Kispert,WAS,24.0,74,0.419,28.3,112.4,115.6,-3.2,0.056,1.58,0.05,0.657,0.139,0.073,4377,3.9,7.9,0.497,2022-23
core_kispert_was_24,Corey Kispert,WAS,25.0,80,0.188,25.8,108.7,119.4,-10.7,0.111,1.6,0.052,0.62,0.191,0.084,4477,4.8,9.9,0.486,2023-24
core_kispert_was_25,Corey Kispert,WAS,26.0,61,0.23,26.3,108.7,117.1,-8.5,0.094,1.61,0.053,0.584,0.169,0.074,3433,4.2,9.3,0.451,2024-25
core_kispert_tot_26,Corey Kispert,TOT,27.0,58,0.466,18.6,108.9,115.9,-7.0,0.121,2.04,0.056,0.609,0.179,0.088,2348,3.2,6.8,0.467,2025-26
corm_ryan_mil_26,Cormac Ryan,MIL,27.0,11,0.182,24.6,116.0,119.0,-3.1,0.11,1.12,0.055,0.692,0.206,0.104,545,4.8,9.3,0.52,2025-26
cory_joseph_tor_17,Cory Joseph,TOR,25.0,80,0.613,25.0,108.8,107.8,1.1,0.2,2.45,0.058,0.518,0.179,0.089,4045,3.7,8.3,0.452,2016-17
cory_joseph_ind_18,Cory Joseph,IND,26.0,82,0.585,27.0,105.4,106.5,-1.1,0.164,2.99,0.059,0.503,0.143,0.078,4506,3.1,7.4,0.424,2017-18
cory_joseph_ind_19,Cory Joseph,IND,27.0,82,0.585,25.2,107.6,102.4,5.2,0.208,4.01,0.066,0.474,0.134,0.087,4280,2.8,6.7,0.412,2018-19
cory_joseph_sac_20,Cory Joseph,SAC,28.0,72,0.431,24.4,107.3,107.6,-0.3,0.199,3.14,0.053,0.517,0.127,0.07,3641,2.4,5.7,0.415,2019-20
cory_joseph_tot_21,Cory Joseph,TOT,29.0,63,0.397,23.0,109.8,115.3,-5.5,0.204,2.7,0.055,0.556,0.159,0.079,3024,3.2,6.8,0.469,2020-21
cory_joseph_det_22,Cory Joseph,DET,30.0,65,0.292,24.6,105.3,111.7,-6.4,0.22,2.79,0.053,0.579,0.141,0.081,3290,2.7,6.2,0.445,2021-22
cory_joseph_det_23,Cory Joseph,DET,31.0,62,0.194,19.8,109.7,113.8,-4.1,0.256,3.88,0.042,0.558,0.149,0.087,2541,2.4,5.7,0.427,2022-23
cory_joseph_gsw_24,Cory Joseph,GSW,32.0,26,0.385,11.4,114.2,117.2,-3.0,0.174,3.5,0.05,0.47,0.108,0.042,633,0.9,2.5,0.359,2023-24
cory_joseph_orl_25,Cory Joseph,ORL,33.0,50,0.52,12.2,110.5,106.9,3.6,0.166,4.0,0.06,0.547,0.126,0.075,1252,1.2,3.1,0.403,2024-25
cour_lee_nyk_17,Courtney Lee,NYK,31.0,77,0.377,31.9,107.4,112.1,-4.7,0.104,2.59,0.051,0.559,0.144,0.077,4948,4.2,9.1,0.456,2016-17
cour_lee_nyk_18,Courtney Lee,NYK,32.0,76,0.355,30.4,105.3,110.8,-5.5,0.113,2.14,0.048,0.564,0.165,0.085,4718,4.5,9.9,0.454,2017-18
cour_lee_tot_19,Courtney Lee,TOT,33.0,34,0.176,12.6,102.3,108.6,-6.4,0.13,2.64,0.06,0.492,0.15,0.068,916,1.6,3.8,0.411,2018-19
cour_lee_dal_20,Courtney Lee,DAL,34.0,24,0.625,14.4,116.8,110.1,6.7,0.044,1.09,0.044,0.629,0.116,0.052,725,1.7,3.4,0.488,2019-20
crai_porter_cle_24,Craig Porter Jr.,CLE,24.0,51,0.588,12.7,111.7,113.4,-1.6,0.265,2.62,0.088,0.564,0.201,0.113,1313,2.3,4.5,0.509,2023-24
crai_porter_cle_25,Craig Porter Jr.,CLE,25.0,51,0.784,10.1,108.3,113.5,-5.2,0.191,1.87,0.063,0.61,0.155,0.091,1084,1.4,2.7,0.514,2024-25
crai_porter_cle_26,Craig Porter Jr.,CLE,26.0,64,0.672,17.9,116.2,111.6,4.6,0.225,3.47,0.092,0.524,0.119,0.092,2435,1.8,4.0,0.45,2025-26
cris_felicio_chi_17,Cristiano Felicio,CHI,24.0,66,0.47,15.8,103.5,104.1,-0.7,0.061,1.21,0.145,0.603,0.124,0.1,2080,1.9,3.3,0.579,2016-17
cris_felicio_chi_18,Cristiano Felicio,CHI,25.0,55,0.236,17.8,94.8,111.2,-16.4,0.093,1.02,0.114,0.614,0.133,0.082,2012,2.3,3.9,0.591,2017-18
cris_felicio_chi_19,Cristiano Felicio,CHI,26.0,60,0.267,12.4,103.7,111.7,-8.0,0.07,1.12,0.143,0.568,0.138,0.086,1576,1.6,3.0,0.531,2018-19
cris_felicio_chi_20,Cristiano Felicio,CHI,27.0,22,0.273,17.5,111.1,118.8,-7.7,0.053,0.89,0.142,0.671,0.088,0.067,803,1.5,2.5,0.63,2019-20
d'an_russell_lal_17,D'Angelo Russell,LAL,21.0,63,0.333,28.7,105.2,114.3,-9.1,0.269,1.72,0.06,0.518,0.264,0.099,3775,5.6,13.8,0.405,2016-17
d'an_russell_brk_18,D'Angelo Russell,BKN,22.0,48,0.333,25.7,105.2,112.4,-7.2,0.348,1.69,0.072,0.509,0.295,0.109,2652,5.8,14.0,0.414,2017-18
d'an_russell_brk_19,D'Angelo Russell,BKN,23.0,81,0.519,30.2,108.1,107.9,0.2,0.392,2.23,0.06,0.533,0.311,0.141,5227,8.1,18.7,0.434,2018-19
d'an_russell_tot_20,D'Angelo Russell,TOT,24.0,45,0.244,32.3,106.2,114.3,-8.1,0.327,1.94,0.057,0.556,0.305,0.125,3171,8.0,18.8,0.426,2019-20
d'an_russell_min_21,D'Angelo Russell,MIN,25.0,42,0.381,28.5,109.7,116.8,-7.0,0.323,2.18,0.044,0.555,0.283,0.114,2591,6.7,15.5,0.431,2020-21
d'an_russell_min_22,D'Angelo Russell,MIN,26.0,65,0.6,31.9,114.5,109.8,4.7,0.32,2.79,0.05,0.544,0.246,0.114,4431,6.2,15.0,0.411,2021-22
d'an_russell_tot_23,D'Angelo Russell,TOT,27.0,71,0.549,32.5,113.6,112.1,1.5,0.274,2.35,0.047,0.605,0.225,0.115,4864,6.3,13.4,0.469,2022-23
d'an_russell_lal_24,D'Angelo Russell,LAL,28.0,76,0.605,32.7,116.5,113.9,2.6,0.261,3.09,0.047,0.588,0.222,0.103,5348,6.5,14.2,0.456,2023-24
d'an_russell_tot_25,D'Angelo Russell,TOT,29.0,58,0.448,25.5,110.1,111.6,-1.5,0.302,2.75,0.053,0.522,0.228,0.098,3092,4.3,11.0,0.39,2024-25
d'an_russell_was_26,D'Angelo Russell,WAS,30.0,26,0.346,19.0,107.9,111.3,-3.4,0.328,2.12,0.057,0.511,0.261,0.098,1070,3.6,8.9,0.405,2025-26
d.j._augustin_orl_17,D.J. Augustin,ORL,29.0,78,0.372,19.7,95.5,110.1,-14.6,0.237,2.32,0.037,0.524,0.194,0.08,3101,2.5,6.6,0.377,2016-17
d.j._augustin_orl_18,D.J. Augustin,ORL,30.0,75,0.307,23.5,102.5,106.3,-3.8,0.251,2.33,0.044,0.615,0.182,0.107,3656,3.3,7.2,0.452,2017-18
d.j._augustin_orl_19,D.J. Augustin,ORL,31.0,81,0.519,28.0,110.4,107.2,3.2,0.258,3.33,0.044,0.616,0.169,0.103,4683,3.9,8.4,0.47,2018-19
d.j._augustin_orl_20,D.J. Augustin,ORL,32.0,57,0.491,24.9,106.2,104.6,1.5,0.281,3.05,0.041,0.554,0.184,0.102,2961,3.2,8.1,0.399,2019-20
d.j._augustin_tot_21,D.J. Augustin,TOT,33.0,57,0.491,19.8,112.7,114.5,-1.8,0.223,2.89,0.04,0.57,0.164,0.079,2401,2.4,6.0,0.394,2020-21
d.j._augustin_tot_22,D.J. Augustin,TOT,34.0,55,0.273,16.1,106.9,117.5,-10.6,0.176,1.91,0.038,0.61,0.139,0.071,1866,1.7,4.0,0.423,2021-22
d.j._wilson_mil_19,D.J. Wilson,MIL,23.0,48,0.771,18.4,107.0,102.2,4.9,0.08,1.63,0.112,0.515,0.141,0.075,1933,2.2,5.2,0.414,2018-19
d.j._wilson_tot_21,D.J. Wilson,TOT,25.0,35,0.371,12.4,99.7,111.0,-11.3,0.088,1.05,0.12,0.511,0.195,0.087,919,1.9,4.8,0.405,2020-21
d.j._wilson_tor_22,D.J. Wilson,TOR,26.0,4,0.5,13.5,100.0,116.5,-16.5,0.147,2.5,0.13,0.773,0.159,0.162,125,2.8,3.8,0.733,2021-22
daqu_jeffries_sac_20,DaQuan Jeffries,SAC,22.0,13,0.308,10.9,112.9,109.8,3.0,0.06,3.5,0.063,0.586,0.129,0.056,319,1.5,3.1,0.5,2019-20
daqu_jeffries_tot_21,DaQuan Jeffries,TOT,23.0,31,0.194,15.9,109.0,113.4,-4.5,0.059,1.57,0.068,0.514,0.114,0.045,1072,1.6,3.9,0.417,2020-21
daqu_jeffries_cho_25,DaQuan Jeffries,CHA,27.0,47,0.191,22.8,106.6,118.2,-11.6,0.073,1.51,0.06,0.518,0.136,0.046,2179,2.5,6.2,0.405,2024-25
daqu_jeffries_sac_26,DaQuan Jeffries,SAC,28.0,3,0.0,20.0,121.5,120.7,0.8,0.025,0.0,0.041,0.731,0.141,0.078,121,3.7,6.3,0.579,2025-26
daeq_plowden_atl_25,Daeqwon Plowden,ATL,26.0,6,0.5,11.9,104.0,84.2,19.8,0.047,0.5,0.076,0.831,0.181,0.122,151,2.7,4.2,0.64,2024-25
daeq_plowden_sac_26,Daeqwon Plowden,SAC,27.0,32,0.281,26.4,111.2,122.1,-10.9,0.065,1.58,0.057,0.572,0.157,0.057,1771,3.8,8.7,0.43,2025-26
dahn_jones_cle_17,Dahntay Jones,CLE,36.0,1,0.0,12.0,125.0,109.5,15.5,0.2,1.0,0.0,0.461,0.417,0.076,20,3.0,8.0,0.375,2016-17
dair_bertans_nop_19,Dairis Bertans,NOP,29.0,12,0.25,13.9,98.1,113.1,-15.0,0.078,5.0,0.024,0.362,0.12,0.013,371,1.0,3.9,0.255,2018-19
dais_nix_hou_22,Daishen Nix,HOU,20.0,24,0.125,10.9,104.4,111.0,-6.6,0.208,1.54,0.064,0.48,0.167,0.059,564,1.1,2.8,0.403,2021-22
dais_nix_hou_23,Daishen Nix,HOU,21.0,57,0.263,16.0,106.2,114.4,-8.2,0.191,1.53,0.052,0.447,0.149,0.045,1928,1.4,4.2,0.342,2022-23
dako_mathias_phi_21,Dakota Mathias,PHI,25.0,8,0.5,15.4,97.3,107.9,-10.6,0.157,13.0,0.023,0.474,0.166,0.062,263,2.4,6.0,0.396,2020-21
dala_banton_tor_22,Dalano Banton,TOR,22.0,64,0.578,10.9,106.6,105.1,1.5,0.197,1.87,0.083,0.463,0.159,0.07,1452,1.3,3.2,0.411,2021-22
dala_banton_tot_24,Dalano Banton,TOT,24.0,54,0.444,19.4,104.5,114.7,-10.2,0.2,1.65,0.081,0.504,0.25,0.1,2147,3.7,9.3,0.404,2023-24
dala_banton_por_25,Dalano Banton,POR,25.0,67,0.418,16.7,110.2,111.8,-1.5,0.213,1.86,0.056,0.497,0.237,0.089,2353,3.0,7.6,0.391,2024-25
dala_banton_tot_26,Dalano Banton,TOT,26.0,6,0.667,10.3,110.0,114.3,-4.3,0.268,1.38,0.039,0.436,0.152,0.051,130,0.7,2.0,0.333,2025-26
dale_terry_chi_24,Dalen Terry,CHI,21.0,59,0.458,11.5,112.9,110.7,2.2,0.151,2.53,0.083,0.512,0.127,0.063,1411,1.2,2.7,0.439,2023-24
dale_terry_chi_25,Dalen Terry,CHI,22.0,73,0.452,13.5,104.0,111.6,-7.6,0.136,1.83,0.057,0.546,0.142,0.056,2188,1.6,3.7,0.448,2024-25
dale_terry_tot_26,Dalen Terry,TOT,23.0,48,0.458,11.5,106.8,109.7,-2.9,0.167,2.54,0.069,0.523,0.139,0.076,1200,1.4,3.2,0.439,2025-26
dalt_knecht_lal_25,Dalton Knecht,LAL,24.0,78,0.603,19.2,112.2,114.9,-2.8,0.067,1.78,0.073,0.594,0.181,0.087,3063,3.3,7.1,0.461,2024-25
dalt_knecht_lal_26,Dalton Knecht,LAL,25.0,54,0.63,10.2,105.2,113.7,-8.5,0.059,0.91,0.068,0.568,0.171,0.069,1166,1.6,3.5,0.455,2025-26
dami_jones_gsw_19,Damian Jones,GSW,24.0,24,0.625,17.1,114.2,111.1,3.0,0.084,1.75,0.094,0.72,0.113,0.072,855,2.2,3.1,0.716,2018-19
dami_jones_atl_20,Damian Jones,ATL,25.0,55,0.273,16.1,104.7,117.3,-12.6,0.057,1.25,0.115,0.712,0.113,0.08,1929,2.2,3.2,0.68,2019-20
dami_jones_tot_21,Damian Jones,TOT,26.0,39,0.615,14.0,104.9,110.0,-5.1,0.075,1.12,0.109,0.712,0.12,0.083,1167,1.8,2.6,0.68,2020-21
dami_jones_sac_22,Damian Jones,SAC,27.0,56,0.339,18.2,106.7,113.5,-6.8,0.106,1.17,0.12,0.701,0.163,0.11,2116,3.1,4.8,0.658,2021-22
dami_jones_tot_23,Damian Jones,TOT,28.0,41,0.293,11.6,103.6,112.6,-9.0,0.044,0.65,0.115,0.719,0.102,0.081,1048,1.3,2.1,0.64,2022-23
dami_lillard_por_17,Damian Lillard,POR,26.0,75,0.507,35.9,111.8,110.4,1.4,0.277,2.23,0.067,0.586,0.304,0.159,5511,8.8,19.8,0.444,2016-17
dami_lillard_por_18,Damian Lillard,POR,27.0,73,0.603,36.6,110.7,104.5,6.1,0.301,2.33,0.058,0.594,0.295,0.165,5489,8.5,19.4,0.439,2017-18
dami_lillard_por_19,Damian Lillard,POR,28.0,80,0.638,35.5,116.0,107.9,8.2,0.299,2.6,0.062,0.588,0.281,0.155,5984,8.5,19.2,0.444,2018-19
dami_lillard_por_20,Damian Lillard,POR,29.0,66,0.5,37.5,115.7,114.3,1.4,0.335,2.73,0.053,0.627,0.294,0.168,5267,9.5,20.4,0.463,2019-20
dami_lillard_por_21,Damian Lillard,POR,30.0,67,0.582,35.8,119.6,115.6,4.0,0.334,2.49,0.057,0.623,0.306,0.158,5014,9.0,19.9,0.451,2020-21
dami_lillard_por_22,Damian Lillard,POR,31.0,29,0.414,36.4,113.0,114.8,-1.8,0.321,2.55,0.057,0.55,0.288,0.126,2191,7.7,19.0,0.402,2021-22
dami_lillard_por_23,Damian Lillard,POR,32.0,58,0.466,36.3,119.5,117.4,2.1,0.338,2.23,0.068,0.645,0.331,0.173,4385,9.6,20.7,0.463,2022-23
dami_lillard_mil_24,Damian Lillard,MIL,33.0,73,0.658,35.3,119.4,112.4,6.9,0.284,2.63,0.06,0.59,0.274,0.132,5486,7.4,17.5,0.424,2023-24
dami_lillard_mil_25,Damian Lillard,MIL,34.0,58,0.552,36.1,115.3,114.6,0.7,0.299,2.53,0.063,0.621,0.269,0.144,4407,7.7,17.1,0.448,2024-25
dami_baugh_cho_25,Damion Baugh,CHA,24.0,15,0.067,24.7,99.5,121.8,-22.3,0.235,1.81,0.064,0.399,0.186,0.051,769,2.8,8.7,0.323,2024-25
dami_lee_atl_18,Damion Lee,ATL,25.0,15,0.267,27.0,100.7,104.3,-3.6,0.109,2.07,0.08,0.489,0.182,0.086,865,4.1,10.1,0.408,2017-18
dami_lee_gsw_19,Damion Lee,GSW,26.0,32,0.563,11.7,102.7,108.2,-5.5,0.051,1.18,0.078,0.578,0.164,0.085,805,1.8,4.0,0.441,2018-19
dami_lee_gsw_20,Damion Lee,GSW,27.0,49,0.245,29.0,105.6,109.7,-4.1,0.139,1.99,0.081,0.548,0.184,0.089,3055,4.3,10.4,0.417,2019-20
dami_lee_gsw_21,Damion Lee,GSW,28.0,57,0.491,18.9,109.7,108.2,1.6,0.094,2.43,0.081,0.636,0.127,0.088,2322,2.2,4.8,0.467,2020-21
dami_lee_gsw_22,Damion Lee,GSW,29.0,63,0.651,19.9,109.3,106.5,2.8,0.072,1.66,0.081,0.561,0.156,0.081,2622,2.7,6.1,0.441,2021-22
dami_lee_pho_23,Damion Lee,PHX,30.0,74,0.541,20.4,110.1,107.3,2.7,0.092,1.27,0.072,0.607,0.155,0.084,3170,2.7,6.1,0.442,2022-23
damy_dotson_nyk_18,Damyean Dotson,NYK,24.0,44,0.25,10.8,98.6,101.4,-2.8,0.098,1.82,0.082,0.532,0.169,0.092,980,1.6,3.7,0.447,2017-18
damy_dotson_nyk_19,Damyean Dotson,NYK,25.0,73,0.164,27.4,102.8,110.8,-8.0,0.104,1.9,0.061,0.526,0.169,0.076,4223,4.0,9.6,0.415,2018-19
damy_dotson_nyk_20,Damyean Dotson,NYK,26.0,48,0.292,17.4,102.5,107.8,-5.3,0.105,2.71,0.05,0.527,0.158,0.079,1771,2.5,6.0,0.414,2019-20
damy_dotson_cle_21,Damyean Dotson,CLE,27.0,46,0.304,19.7,97.0,109.4,-12.5,0.161,2.17,0.048,0.499,0.162,0.069,1893,2.6,6.4,0.406,2020-21
damy_dotson_nyk_22,Damyean Dotson,NYK,28.0,2,0.5,10.3,109.8,110.5,-0.8,0.071,0.0,0.056,0.5,0.089,0.064,41,1.0,2.0,0.5,2021-22
dani_gafford_chi_20,Daniel Gafford,CHI,21.0,43,0.349,14.2,102.6,104.5,-1.9,0.051,0.72,0.087,0.686,0.131,0.076,1294,2.2,3.1,0.701,2019-20
dani_gafford_tot_21,Daniel Gafford,TOT,22.0,54,0.574,14.7,112.5,108.4,4.1,0.051,0.71,0.14,0.697,0.161,0.122,1717,2.9,4.2,0.684,2020-21
dani_gafford_was_22,Daniel Gafford,WAS,23.0,72,0.417,20.1,108.6,115.5,-6.9,0.071,1.05,0.139,0.708,0.16,0.122,2985,4.0,5.7,0.693,2021-22
dani_gafford_was_23,Daniel Gafford,WAS,24.0,78,0.41,20.6,111.7,114.3,-2.5,0.074,0.99,0.132,0.739,0.146,0.113,3336,3.7,5.1,0.732,2022-23
dani_gafford_tot_24,Daniel Gafford,TOT,25.0,74,0.405,24.5,113.9,116.0,-2.2,0.083,1.55,0.147,0.731,0.145,0.121,3897,4.7,6.5,0.725,2023-24
dani_gafford_dal_25,Daniel Gafford,DAL,26.0,57,0.491,21.5,114.9,113.4,1.5,0.097,1.21,0.149,0.716,0.186,0.141,2597,5.0,7.1,0.702,2024-25
dani_gafford_dal_26,Daniel Gafford,DAL,27.0,55,0.218,21.7,105.9,113.0,-7.1,0.071,0.92,0.145,0.677,0.151,0.114,2601,3.8,5.7,0.655,2025-26
dani_hamilton_atl_19,Daniel Hamilton,ATL,23.0,19,0.368,10.7,101.8,106.7,-4.9,0.157,1.38,0.102,0.455,0.153,0.07,443,1.2,3.2,0.383,2018-19
dani_theis_bos_18,Daniel Theis,BOS,26.0,63,0.698,14.9,103.1,101.9,1.2,0.099,1.0,0.141,0.616,0.15,0.105,1901,2.0,3.7,0.541,2017-18
dani_theis_bos_19,Daniel Theis,BOS,27.0,66,0.576,13.8,110.0,102.6,7.4,0.108,2.06,0.116,0.624,0.15,0.095,1938,2.2,4.0,0.549,2018-19
dani_theis_bos_20,Daniel Theis,BOS,28.0,65,0.646,24.1,111.0,104.0,7.0,0.104,2.06,0.129,0.631,0.144,0.108,3252,3.7,6.6,0.566,2019-20
dani_theis_tot_21,Daniel Theis,TOT,29.0,65,0.431,24.6,109.4,110.8,-1.3,0.097,1.64,0.11,0.609,0.154,0.095,3333,3.9,7.2,0.541,2020-21
dani_theis_tot_22,Daniel Theis,TOT,30.0,47,0.426,20.8,104.4,108.4,-3.9,0.068,0.89,0.113,0.595,0.162,0.09,2040,3.2,6.2,0.519,2021-22
dani_theis_ind_23,Daniel Theis,IND,31.0,7,0.143,15.5,107.3,115.5,-8.2,0.125,3.0,0.1,0.497,0.201,0.088,232,3.0,6.3,0.477,2022-23
dani_theis_tot_24,Daniel Theis,TOT,32.0,60,0.633,16.9,115.6,113.2,2.4,0.081,1.45,0.117,0.597,0.15,0.084,2116,2.6,4.9,0.532,2023-24
dani_theis_nop_25,Daniel Theis,NOP,33.0,38,0.263,16.3,109.3,115.2,-5.9,0.131,2.4,0.122,0.558,0.111,0.081,1331,1.6,3.4,0.473,2024-25
dani_gallinari_den_17,Danilo Gallinari,DEN,28.0,63,0.492,33.9,113.9,110.5,3.4,0.09,1.65,0.075,0.622,0.198,0.114,4417,5.3,11.9,0.447,2016-17
dani_gallinari_lac_18,Danilo Gallinari,LAC,29.0,21,0.524,32.0,104.5,104.2,0.3,0.097,1.58,0.073,0.545,0.205,0.103,1373,4.9,12.2,0.398,2017-18
dani_gallinari_lac_19,Danilo Gallinari,LAC,30.0,68,0.588,30.3,113.3,111.0,2.3,0.134,1.8,0.101,0.633,0.237,0.143,4360,6.0,13.0,0.463,2018-19
dani_gallinari_okc_20,Danilo Gallinari,OKC,31.0,62,0.597,29.6,116.9,111.2,5.7,0.099,1.57,0.09,0.612,0.242,0.13,3796,5.8,13.2,0.438,2019-20
dani_gallinari_atl_21,Danilo Gallinari,ATL,32.0,51,0.569,24.0,113.0,110.3,2.7,0.099,1.77,0.087,0.613,0.211,0.112,2526,4.0,9.3,0.434,2020-21
dani_gallinari_atl_22,Danilo Gallinari,ATL,33.0,66,0.53,25.3,116.0,112.6,3.4,0.086,2.66,0.092,0.579,0.182,0.099,3471,3.9,9.0,0.434,2021-22
dani_gallinari_tot_24,Danilo Gallinari,TOT,35.0,49,0.306,12.8,109.1,117.5,-8.4,0.127,2.39,0.088,0.601,0.171,0.093,1335,1.7,3.9,0.437,2023-24
dani_jenkins_det_26,Daniss Jenkins,DET,24.0,72,0.75,20.2,113.2,106.6,6.6,0.27,2.42,0.055,0.525,0.209,0.1,3076,3.2,7.9,0.408,2025-26
dann_green_sas_17,Danny Green,SAS,30.0,68,0.75,26.6,109.7,101.7,8.0,0.097,1.63,0.062,0.537,0.135,0.069,3528,2.6,6.6,0.392,2016-17
dann_green_sas_18,Danny Green,SAS,31.0,70,0.571,25.6,105.1,102.7,2.4,0.089,1.49,0.068,0.509,0.163,0.073,3577,3.1,8.0,0.387,2017-18
dann_green_tor_19,Danny Green,TOR,32.0,80,0.7,27.7,117.7,104.3,13.4,0.073,1.68,0.07,0.632,0.139,0.079,4667,3.7,7.9,0.465,2018-19
dann_green_lal_20,Danny Green,LAL,33.0,68,0.75,24.8,112.4,106.0,6.4,0.069,1.44,0.065,0.552,0.135,0.065,3620,2.9,7.0,0.416,2019-20
dann_green_phi_21,Danny Green,PHI,34.0,69,0.667,28.0,114.5,107.4,7.1,0.08,1.76,0.066,0.582,0.138,0.073,4090,3.2,7.9,0.412,2020-21
dann_green_phi_22,Danny Green,PHI,35.0,62,0.597,21.8,111.5,108.5,3.0,0.065,1.42,0.059,0.561,0.121,0.054,2784,2.0,5.2,0.394,2021-22
dann_green_tot_23,Danny Green,TOT,36.0,11,0.545,12.6,104.5,110.0,-5.5,0.065,0.6,0.053,0.617,0.187,0.061,289,2.0,4.5,0.449,2022-23
dann_wolf_brk_26,Danny Wolf,BKN,22.0,57,0.246,20.8,102.9,111.9,-9.0,0.178,1.74,0.117,0.521,0.201,0.096,2420,3.1,7.7,0.405,2025-26
dant_cunningham_nop_17,Dante Cunningham,NOP,30.0,66,0.424,25.0,105.8,106.6,-0.7,0.031,1.32,0.082,0.586,0.107,0.068,3408,2.6,5.4,0.485,2016-17
dant_cunningham_tot_18,Dante Cunningham,TOT,31.0,73,0.466,21.4,106.2,107.3,-1.1,0.042,1.45,0.092,0.539,0.114,0.065,3303,2.2,5.0,0.451,2017-18
dant_cunningham_sas_19,Dante Cunningham,SAS,32.0,64,0.563,14.5,103.7,111.9,-8.2,0.072,2.27,0.098,0.585,0.086,0.067,1945,1.2,2.5,0.475,2018-19
dant_exum_uta_17,Dante Exum,UTA,21.0,66,0.606,18.6,102.7,102.1,0.6,0.144,1.39,0.055,0.521,0.176,0.054,2411,2.3,5.5,0.427,2016-17
dant_exum_uta_18,Dante Exum,UTA,22.0,14,0.714,16.8,106.5,98.4,8.1,0.27,2.15,0.053,0.566,0.223,0.117,493,3.0,6.2,0.483,2017-18
dant_exum_uta_19,Dante Exum,UTA,23.0,42,0.5,15.8,103.8,100.6,3.2,0.251,2.12,0.051,0.516,0.207,0.082,1427,2.4,5.7,0.419,2018-19
dant_exum_tot_20,Dante Exum,TOT,24.0,35,0.286,13.9,98.2,107.1,-8.8,0.124,1.29,0.066,0.576,0.145,0.075,1014,1.6,3.4,0.471,2019-20
dant_exum_hou_21,Dante Exum,HOU,25.0,6,0.5,19.4,99.6,96.0,3.6,0.155,1.86,0.069,0.428,0.119,0.058,247,1.7,4.3,0.385,2020-21
dant_exum_dal_24,Dante Exum,DAL,28.0,55,0.655,19.8,120.7,110.5,10.3,0.181,3.2,0.067,0.645,0.148,0.093,2310,2.9,5.5,0.533,2023-24
dant_exum_dal_25,Dante Exum,DAL,29.0,20,0.35,18.6,109.3,115.2,-6.0,0.22,2.55,0.042,0.589,0.193,0.083,786,3.2,6.7,0.478,2024-25
danu_house_pho_18,Danuel House Jr.,PHX,25.0,23,0.261,17.5,106.7,103.4,3.2,0.092,2.27,0.088,0.533,0.16,0.091,841,2.4,5.6,0.434,2017-18
danu_house_hou_19,Danuel House Jr.,HOU,26.0,39,0.692,25.1,117.2,108.3,8.9,0.058,1.14,0.069,0.646,0.137,0.074,2046,3.0,6.5,0.468,2018-19
danu_house_hou_20,Danuel House Jr.,HOU,27.0,63,0.635,30.4,112.0,108.7,3.3,0.061,1.57,0.064,0.572,0.135,0.07,4166,3.7,8.6,0.427,2019-20
danu_house_hou_21,Danuel House Jr.,HOU,28.0,36,0.222,25.9,103.4,114.5,-11.2,0.11,1.92,0.067,0.525,0.153,0.065,1979,3.1,7.6,0.404,2020-21
