id,player,team,year,season,salary,salary_cap,salary_cap_pct,salary_tier,salary_pct_change,is_max,is_new_team,is_contract_year,is_moved_midseason,age,gp,w_pct,min,off_rating,def_rating,net_rating,ast_pct,ast_to,reb_pct,ts_pct,usg_pct,pie,poss,fgm_pg,fga_pg,fg_pct,total_minutes,analysis_sample
amen_thompson_hou_26,Amen Thompson,HOU,2026,2025-26,9690600.0,154647000.0,6.27,bench,4.763696275443352,0,0,0,0,23.0,79,0.62,37.4,117.0,110.4,6.6,0.202,2.21,0.101,0.594,0.195,0.128,6040,7.1,13.2,0.534,2954.6,True
amir_coffey_lac_23,Amir Coffey,LAC,2023,2022-23,3395062.0,123655000.0,2.75,bench,,0,0,0,0,26.0,50,0.52,12.5,104.2,113.1,-8.9,0.119,2.52,0.04,0.498,0.128,0.042,1320,1.1,2.9,0.386,625.0,True
amir_coffey_lac_24,Amir Coffey,LAC,2024,2023-24,3666667.0,136021000.0,2.7,bench,8.000001178181716,0,0,0,0,27.0,70,0.657,20.9,114.6,118.0,-3.4,0.068,2.3,0.051,0.604,0.119,0.059,3071,2.4,5.0,0.472,1463.0,True
amir_coffey_lac_25,Amir Coffey,LAC,2025,2024-25,3938271.0,140588000.0,2.8,bench,7.4073811447835425,0,0,0,0,28.0,72,0.569,24.3,109.1,110.6,-1.4,0.065,1.71,0.046,0.614,0.15,0.072,3606,3.3,7.1,0.471,1749.6000000000001,True
amir_johnson_bos_17,Amir Johnson,BOS,2017,2016-17,12000000.0,94143000.0,12.75,starter,,0,0,0,0,30.0,80,0.638,20.1,112.3,104.6,7.7,0.125,1.82,0.113,0.628,0.136,0.091,3231,2.7,4.6,0.576,1608.0,True
amir_johnson_phi_18,Amir Johnson,PHI,2018,2017-18,11000000.0,99030000.0,11.11,starter,-8.333333333333337,0,1,0,0,31.0,74,0.635,15.8,102.5,101.0,1.5,0.137,2.15,0.136,0.575,0.125,0.088,2513,1.9,3.5,0.538,1169.2,True
amir_johnson_phi_19,Amir Johnson,PHI,2019,2018-19,2393887.0,101869000.0,2.35,bench,-78.2373909090909,0,0,0,0,32.0,51,0.627,10.4,104.7,109.7,-5.0,0.156,1.33,0.133,0.574,0.169,0.08,1159,1.5,3.1,0.503,530.4,True
andr_drummond_det_17,Andre Drummond,DET,2017,2016-17,22116750.0,94143000.0,23.49,star,,0,0,0,0,23.0,81,0.444,29.7,104.3,109.9,-5.6,0.06,0.59,0.229,0.518,0.222,0.136,4780,6.0,11.2,0.53,2405.7,True
andr_drummond_det_18,Andre Drummond,DET,2018,2017-18,23775506.0,99030000.0,24.01,star,7.499998869635016,0,0,0,0,24.0,78,0.474,33.7,107.0,108.0,-1.0,0.14,1.19,0.234,0.555,0.207,0.156,5348,6.0,11.3,0.529,2628.6000000000004,True
andr_drummond_det_19,Andre Drummond,DET,2019,2018-19,25434263.0,101869000.0,24.97,star,6.976747413914142,0,0,0,0,25.0,79,0.506,33.5,111.7,108.4,3.3,0.068,0.64,0.228,0.555,0.226,0.159,5412,7.1,13.3,0.533,2646.5,True
andr_drummond_tot_21,Andre Drummond,TOT,2021,2020-21,28512226.0,109140000.0,26.12,max,5.238275586784913,1,1,0,1,27.0,46,0.413,27.0,107.5,111.4,-3.9,0.124,0.76,0.229,0.519,0.269,0.139,2540,6.1,12.4,0.493,1242.0,True
andr_drummond_chi_23,Andre Drummond,CHI,2023,2022-23,3200000.0,123655000.0,2.59,bench,33.247999093913606,0,1,0,0,29.0,67,0.478,12.7,108.7,106.0,2.6,0.057,0.44,0.256,0.606,0.196,0.156,1789,2.5,4.1,0.606,850.9,True
andr_drummond_chi_24,Andre Drummond,CHI,2024,2023-24,3360000.0,136021000.0,2.47,bench,5.000000000000004,0,0,1,0,30.0,79,0.468,17.1,114.1,113.3,0.8,0.041,0.46,0.257,0.576,0.201,0.155,2760,3.4,6.1,0.556,1350.9,True
andr_drummond_phi_25,Andre Drummond,PHI,2025,2024-25,5000000.0,140588000.0,3.56,bench,48.80952380952381,0,1,0,0,31.0,40,0.3,18.8,103.4,118.9,-15.5,0.07,0.62,0.205,0.535,0.183,0.109,1543,2.9,5.9,0.5,752.0,True
andr_drummond_phi_26,Andre Drummond,PHI,2026,2025-26,5000000.0,154647000.0,3.23,bench,0.0,0,0,0,0,32.0,63,0.524,19.5,110.3,113.6,-3.2,0.09,1.31,0.202,0.539,0.143,0.113,2577,2.5,5.3,0.472,1228.5,True
andr_iguodala_gsw_17,Andre Iguodala,GSW,2017,2016-17,11131368.0,94143000.0,11.82,starter,,0,0,1,0,33.0,76,0.842,26.3,114.1,101.7,12.4,0.169,4.5,0.074,0.624,0.111,0.102,4232,2.9,5.5,0.528,1998.8,True
andr_iguodala_gsw_18,Andre Iguodala,GSW,2018,2017-18,14814815.0,99030000.0,14.96,starter,33.090694692691855,0,0,0,0,34.0,64,0.719,25.4,109.1,101.3,7.9,0.169,3.13,0.074,0.536,0.112,0.081,3422,2.3,5.0,0.463,1625.6,True
andr_iguodala_gsw_19,Andre Iguodala,GSW,2019,2018-19,16000000.0,101869000.0,15.71,star,7.999998650000006,0,0,0,0,35.0,68,0.691,23.2,113.4,104.4,9.0,0.173,4.15,0.076,0.587,0.101,0.09,3398,2.2,4.4,0.5,1577.6,True
andr_iguodala_mia_20,Andre Iguodala,MIA,2020,2019-20,17185185.0,109140000.0,15.75,star,7.407406250000004,0,1,0,0,36.0,21,0.476,19.9,106.9,108.8,-1.9,0.181,1.96,0.088,0.507,0.121,0.074,902,1.8,4.2,0.432,417.9,False
andr_iguodala_mia_21,Andre Iguodala,MIA,2021,2020-21,15000000.0,109140000.0,13.74,starter,-12.715516300813755,0,0,0,0,37.0,63,0.587,21.3,105.6,108.1,-2.5,0.153,2.12,0.083,0.519,0.109,0.072,2722,1.5,3.9,0.383,1341.9,True
andr_iguodala_gsw_22,Andre Iguodala,GSW,2022,2021-22,2641691.0,112414000.0,2.35,bench,-82.38872666666667,0,1,0,0,38.0,31,0.645,19.4,105.7,97.0,8.7,0.263,4.07,0.078,0.478,0.113,0.103,1253,1.5,3.9,0.38,601.4,True
andr_iguodala_gsw_23,Andre Iguodala,GSW,2023,2022-23,1836090.0,123655000.0,1.48,bench,-30.495656002159222,0,0,0,0,39.0,8,0.375,14.1,116.7,104.7,12.0,0.183,2.11,0.072,0.521,0.089,0.052,257,0.9,1.9,0.467,112.8,False
andr_jackson_mil_25,Andre Jackson,MIL,2025,2024-25,1891857.0,140588000.0,1.35,bench,,0,0,0,0,23.0,67,0.582,14.6,110.6,112.1,-1.5,0.109,1.43,0.091,0.554,0.115,0.051,2071,1.4,2.9,0.477,978.1999999999999,True
andr_roberson_okc_17,Andre Roberson,OKC,2017,2016-17,2183072.0,94143000.0,2.32,bench,,0,0,1,0,25.0,79,0.582,30.1,108.1,104.7,3.4,0.045,1.55,0.081,0.51,0.099,0.059,4912,2.7,5.9,0.464,2377.9,True
andr_roberson_okc_18,Andre Roberson,OKC,2018,2017-18,9259259.0,99030000.0,9.35,starter,324.13896564107824,0,0,0,0,26.0,39,0.615,26.6,106.7,97.3,9.4,0.059,1.53,0.088,0.543,0.085,0.065,2087,2.2,4.2,0.537,1037.4,True
andr_roberson_okc_20,Andre Roberson,OKC,2020,2019-20,10740741.0,109140000.0,9.84,starter,7.407410000000003,0,0,0,0,28.0,7,0.429,12.4,89.9,91.1,-1.1,0.074,2.0,0.131,0.335,0.145,0.053,189,1.1,4.1,0.276,86.8,False
andr_bogut_tot_17,Andrew Bogut,TOT,2017,2016-17,11269251.0,94143000.0,11.97,starter,,0,0,0,1,32.0,27,0.296,21.6,95.1,97.4,-2.2,0.133,1.14,0.189,0.46,0.104,0.092,1131,1.4,3.0,0.469,583.2,True
andr_harrison_mem_17,Andrew Harrison,MEM,2017,2016-17,945000.0,94143000.0,1.0,bench,,0,0,1,0,22.0,72,0.528,20.5,102.8,102.9,0.0,0.209,2.33,0.046,0.477,0.162,0.053,2885,1.6,5.0,0.325,1476.0,True
andr_harrison_mem_18,Andrew Harrison,MEM,2018,2017-18,1312611.0,99030000.0,1.33,bench,38.900634920634914,0,0,0,0,23.0,56,0.304,23.7,101.3,108.5,-7.3,0.222,2.19,0.051,0.534,0.195,0.083,2614,3.2,7.7,0.422,1327.2,True
andr_nembhard_ind_23,Andrew Nembhard,IND,2023,2022-23,2244111.0,123655000.0,1.81,bench,,0,0,0,0,23.0,75,0.427,27.6,112.3,118.2,-5.9,0.222,2.71,0.047,0.528,0.159,0.068,4439,3.8,8.6,0.441,2070.0,True
andr_nembhard_ind_24,Andrew Nembhard,IND,2024,2023-24,2131905.0,136021000.0,1.57,bench,-5.000020052484033,0,0,0,0,24.0,68,0.603,25.0,116.1,114.0,2.2,0.208,2.77,0.041,0.573,0.161,0.075,3593,3.8,7.7,0.498,1700.0,True
andr_nembhard_ind_25,Andrew Nembhard,IND,2025,2024-25,2019699.0,140588000.0,1.44,bench,-5.263180113560406,0,0,1,0,25.0,65,0.677,28.9,115.5,110.2,5.3,0.225,2.91,0.057,0.545,0.163,0.081,3967,3.8,8.3,0.458,1878.5,True
andr_nembhard_ind_26,Andrew Nembhard,IND,2026,2025-26,18102000.0,154647000.0,11.71,starter,796.2721672882939,0,0,0,0,26.0,57,0.228,31.3,109.3,119.3,-10.0,0.37,3.19,0.044,0.564,0.233,0.111,3799,5.8,13.2,0.442,1784.1000000000001,True
andr_wiggins_min_17,Andrew Wiggins,MIN,2017,2016-17,6006600.0,94143000.0,6.38,bench,,0,0,1,0,22.0,82,0.378,37.2,111.1,111.3,-0.2,0.104,1.01,0.056,0.534,0.286,0.095,6131,8.6,19.1,0.452,3050.4,True
andr_wiggins_min_18,Andrew Wiggins,MIN,2018,2017-18,7574322.0,99030000.0,7.65,bench,26.099990010987906,0,0,1,0,23.0,82,0.573,36.3,112.5,108.9,3.5,0.08,1.16,0.061,0.505,0.228,0.076,6052,6.9,15.9,0.438,2976.6,True
andr_wiggins_min_19,Andrew Wiggins,MIN,2019,2018-19,25467250.0,101869000.0,25.0,star,236.23141450812363,1,0,0,0,24.0,73,0.425,34.8,110.7,111.9,-1.2,0.108,1.33,0.065,0.493,0.24,0.078,5379,6.8,16.6,0.412,2540.3999999999996,True
andr_wiggins_gsw_21,Andrew Wiggins,GSW,2021,2020-21,29542010.0,109140000.0,27.07,max,7.407407407407418,1,0,0,0,26.0,71,0.535,33.3,108.9,109.1,-0.2,0.11,1.33,0.071,0.568,0.229,0.099,5085,7.1,14.9,0.477,2364.2999999999997,True
andr_wiggins_gsw_22,Andrew Wiggins,GSW,2022,2021-22,31579390.0,112414000.0,28.09,max,6.896551724137923,1,0,0,0,27.0,73,0.644,31.9,111.2,105.4,5.8,0.109,1.45,0.066,0.56,0.224,0.097,4836,6.5,14.0,0.466,2328.7,True
andr_wiggins_gsw_23,Andrew Wiggins,GSW,2023,2022-23,33616770.0,123655000.0,27.19,max,6.451612903225801,1,0,0,0,28.0,37,0.514,32.2,116.2,110.9,5.2,0.1,1.77,0.076,0.564,0.212,0.088,2565,6.8,14.3,0.473,1191.4,True
andr_wiggins_gsw_24,Andrew Wiggins,GSW,2024,2023-24,24330357.0,136021000.0,17.89,star,-27.62434641995647,0,0,0,0,29.0,71,0.535,27.0,114.9,116.3,-1.3,0.087,1.37,0.08,0.544,0.206,0.078,4042,5.0,11.0,0.453,1917.0,True
andr_wiggins_mia_26,Andrew Wiggins,MIA,2026,2025-26,28223215.0,154647000.0,18.25,star,7.407408957853523,0,0,0,0,31.0,68,0.515,30.3,113.7,113.9,-0.1,0.123,1.77,0.074,0.586,0.194,0.092,4517,5.7,12.1,0.475,2060.4,True
anfe_simons_por_20,Anfernee Simons,POR,2020,2019-20,2149560.0,109140000.0,1.97,bench,17.109048117154813,0,0,0,0,21.0,70,0.457,20.7,105.9,113.4,-7.6,0.098,1.59,0.047,0.502,0.18,0.055,3106,3.1,7.7,0.399,1449.0,True
anfe_simons_por_21,Anfernee Simons,POR,2021,2020-21,2252040.0,109140000.0,2.06,bench,4.767487299726447,0,0,1,0,22.0,64,0.578,17.3,115.2,114.4,0.8,0.117,2.07,0.059,0.589,0.18,0.079,2284,2.6,6.3,0.419,1107.2,True
anfe_simons_por_22,Anfernee Simons,POR,2022,2021-22,3938818.0,112414000.0,3.5,bench,74.90000177616739,0,0,1,0,23.0,57,0.439,29.5,110.5,112.9,-2.5,0.219,1.92,0.044,0.583,0.244,0.102,3447,6.2,14.0,0.443,1681.5,True
anfe_simons_por_23,Anfernee Simons,POR,2023,2022-23,22321429.0,123655000.0,18.05,star,466.70374208709313,0,0,0,0,24.0,62,0.435,35.0,114.1,115.7,-1.6,0.186,1.98,0.038,0.581,0.247,0.097,4485,7.5,16.9,0.447,2170.0,True
anfe_simons_por_24,Anfernee Simons,POR,2024,2023-24,24107143.0,136021000.0,17.72,star,7.999998566400035,0,0,0,0,25.0,46,0.239,34.4,109.9,120.5,-10.6,0.268,2.02,0.053,0.568,0.276,0.111,3231,7.8,18.2,0.43,1582.3999999999999,True
anfe_simons_por_25,Anfernee Simons,POR,2025,2024-25,25892857.0,140588000.0,18.42,star,7.407406178326492,0,0,0,0,26.0,70,0.4,32.7,108.8,113.4,-4.6,0.241,2.36,0.039,0.557,0.241,0.106,4760,6.8,16.1,0.426,2289.0,True
ante_zizic_cle_19,Ante Žižić,CLE,2019,2018-19,1952760.0,101869000.0,1.92,bench,,0,0,0,0,22.0,59,0.22,18.3,106.3,110.2,-3.9,0.075,0.87,0.144,0.59,0.178,0.103,2243,3.1,5.6,0.553,1079.7,True
ante_zizic_cle_20,Ante Žižić,CLE,2020,2019-20,2281800.0,109140000.0,2.09,bench,16.849996927425792,0,0,0,0,23.0,22,0.182,10.0,114.2,112.9,1.3,0.038,0.6,0.149,0.597,0.168,0.101,471,1.9,3.3,0.569,220.0,False
anth_bennett_brk_17,Anthony Bennett,BRK,2017,2016-17,1015696.0,94143000.0,1.08,bench,,0,0,0,0,24.0,23,0.13,11.5,107.0,118.5,-11.5,0.075,1.0,0.14,0.533,0.188,0.094,572,1.7,4.0,0.413,264.5,False
anth_black_orl_24,Anthony Black,ORL,2024,2023-24,7245480.0,136021000.0,5.33,bench,,0,0,0,0,20.0,69,0.565,16.9,108.0,108.9,-1.0,0.108,1.63,0.061,0.56,0.123,0.054,2423,1.7,3.6,0.466,1166.1,True
anth_black_orl_25,Anthony Black,ORL,2025,2024-25,7607760.0,140588000.0,5.41,bench,5.000082810248596,0,0,0,0,21.0,78,0.5,24.2,106.2,107.1,-0.9,0.201,1.73,0.061,0.521,0.19,0.084,3844,3.4,7.9,0.423,1887.6,True
anth_black_orl_26,Anthony Black,ORL,2026,2025-26,7970280.0,154647000.0,5.15,bench,4.76513454683114,0,0,0,0,22.0,64,0.563,29.8,113.3,113.1,0.2,0.185,1.79,0.062,0.549,0.219,0.09,4012,5.4,12.1,0.447,1907.2,True
anth_brown_tot_17,Anthony Brown,TOT,2017,2016-17,1034128.0,94143000.0,1.1,bench,,0,0,0,1,24.0,11,0.273,14.5,100.0,100.3,-0.3,0.08,1.33,0.095,0.43,0.152,0.058,320,1.6,4.5,0.36,159.5,False
anth_davis_nop_17,Anthony Davis,NOP,2017,2016-17,22116750.0,94143000.0,23.49,star,,0,0,0,0,24.0,75,0.413,36.1,105.2,104.1,1.1,0.11,0.87,0.155,0.58,0.321,0.192,5577,10.3,20.3,0.505,2707.5,True
anth_davis_nop_18,Anthony Davis,NOP,2018,2017-18,23775506.0,99030000.0,24.01,star,7.499998869635016,0,0,0,0,25.0,75,0.6,36.4,109.2,104.3,5.0,0.104,1.07,0.146,0.612,0.291,0.188,5838,10.4,19.5,0.534,2730.0,True
anth_davis_nop_19,Anthony Davis,NOP,2019,2018-19,25434262.0,101869000.0,24.97,star,6.976743207904801,0,0,0,0,26.0,56,0.446,33.0,113.5,110.1,3.4,0.186,1.95,0.17,0.597,0.288,0.197,3996,9.5,18.3,0.517,1848.0,True
anth_davis_lal_20,Anthony Davis,LAL,2020,2019-20,27093019.0,109140000.0,24.82,star,6.521742207420833,0,1,1,0,27.0,62,0.742,34.4,111.3,106.4,5.0,0.153,1.3,0.131,0.61,0.284,0.179,4556,8.9,17.7,0.503,2132.7999999999997,True
anth_davis_lal_21,Anthony Davis,LAL,2021,2020-21,32742000.0,109140000.0,30.0,max,20.850319412539452,1,0,0,0,28.0,36,0.639,32.3,112.5,107.4,5.2,0.154,1.49,0.125,0.556,0.287,0.153,2399,8.4,17.0,0.491,1162.8,True
anth_davis_lal_22,Anthony Davis,LAL,2022,2021-22,35361360.0,112414000.0,31.46,max,8.000000000000007,1,0,0,0,29.0,40,0.425,35.1,105.9,108.9,-3.0,0.147,1.49,0.134,0.578,0.263,0.159,2977,9.3,17.4,0.532,1404.0,True
anth_davis_lal_23,Anthony Davis,LAL,2023,2022-23,37980720.0,123655000.0,30.72,max,7.407407407407418,1,0,0,0,30.0,56,0.554,34.0,114.3,109.5,4.8,0.128,1.21,0.177,0.627,0.277,0.186,4067,9.7,17.2,0.563,1904.0,True
anth_davis_lal_24,Anthony Davis,LAL,2024,2023-24,40600080.0,136021000.0,29.85,max,6.896551724137923,1,0,0,0,31.0,76,0.592,35.5,116.5,114.0,2.6,0.151,1.67,0.176,0.621,0.261,0.168,5743,9.4,16.9,0.556,2698.0,True
anth_davis_was_26,Anthony Davis,WAS,2026,2025-26,54126450.0,154647000.0,35.0,max,25.236351974944604,1,1,0,0,33.0,20,0.5,31.3,110.0,114.6,-4.6,0.14,1.37,0.172,0.551,0.272,0.151,1325,8.5,16.7,0.506,626.0,True
anth_edwards_min_21,Anthony Edwards,MIN,2021,2020-21,9757440.0,109140000.0,8.94,starter,,0,0,0,0,19.0,72,0.319,32.1,110.6,115.6,-5.0,0.142,1.32,0.07,0.523,0.264,0.094,4961,7.0,16.8,0.417,2311.2000000000003,True
anth_edwards_min_22,Anthony Edwards,MIN,2022,2021-22,10245480.0,112414000.0,9.11,starter,5.001721763085398,0,0,0,0,20.0,72,0.542,34.2,114.6,110.6,4.0,0.173,1.45,0.067,0.56,0.262,0.111,5189,7.6,17.3,0.441,2462.4,True
anth_edwards_min_23,Anthony Edwards,MIN,2023,2022-23,10733400.0,123655000.0,8.68,starter,4.762295177971154,0,0,1,0,21.0,79,0.506,36.0,113.8,111.9,1.9,0.192,1.35,0.079,0.564,0.292,0.125,6016,8.9,19.5,0.459,2844.0,True
anth_edwards_min_24,Anthony Edwards,MIN,2024,2023-24,13534817.0,136021000.0,9.95,starter,26.099996273315075,0,0,1,0,22.0,79,0.684,35.1,115.8,108.5,7.3,0.241,1.68,0.078,0.575,0.314,0.145,5675,9.1,19.7,0.461,2772.9,True
anth_edwards_min_25,Anthony Edwards,MIN,2025,2024-25,42176400.0,140588000.0,30.0,max,211.61411343795783,1,0,0,0,23.0,79,0.608,36.3,116.2,111.4,4.8,0.209,1.44,0.077,0.595,0.307,0.14,5883,9.1,20.4,0.447,2867.7,True
anth_edwards_min_26,Anthony Edwards,MIN,2026,2025-26,45550512.0,154647000.0,29.45,max,8.000000000000007,1,0,0,0,24.0,61,0.607,35.0,117.8,114.3,3.5,0.174,1.3,0.069,0.617,0.309,0.145,4520,9.9,20.2,0.489,2135.0,True
anth_gill_was_22,Anthony Gill,WAS,2022,2021-22,1517981.0,112414000.0,1.35,bench,,0,0,1,0,29.0,44,0.341,10.5,114.7,108.9,5.8,0.08,1.5,0.094,0.682,0.138,0.081,972,1.4,2.5,0.569,462.0,False
anth_gill_was_23,Anthony Gill,WAS,2023,2022-23,1836090.0,123655000.0,1.48,bench,20.956059397317883,0,0,0,0,30.0,59,0.356,10.6,109.5,110.4,-0.8,0.074,2.27,0.079,0.604,0.116,0.063,1321,1.2,2.2,0.538,625.4,True
anth_gill_was_26,Anthony Gill,WAS,2026,2025-26,2296274.0,154647000.0,1.48,bench,2.618011155248867,0,0,0,0,33.0,55,0.109,17.3,107.0,121.4,-14.4,0.101,1.92,0.084,0.682,0.116,0.08,2064,2.5,3.9,0.628,951.5,True
anth_tolliver_sac_17,Anthony Tolliver,SAC,2017,2016-17,8000000.0,94143000.0,8.5,starter,,0,0,0,0,32.0,65,0.4,22.7,106.3,110.5,-4.2,0.077,1.38,0.084,0.595,0.133,0.073,3016,2.4,5.4,0.442,1475.5,True
anth_tolliver_min_19,Anthony Tolliver,MIN,2019,2018-19,5750000.0,101869000.0,5.64,bench,8.695652173913038,0,1,0,0,34.0,65,0.415,16.6,104.5,108.6,-4.1,0.059,1.28,0.075,0.571,0.121,0.064,2320,1.5,4.0,0.382,1079.0,True
anth_tolliver_tot_20,Anthony Tolliver,TOT,2020,2019-20,2854556.0,109140000.0,2.62,bench,-50.355547826086955,0,1,0,1,35.0,55,0.436,15.9,105.5,111.6,-6.0,0.064,1.24,0.082,0.513,0.108,0.049,1886,1.2,3.3,0.357,874.5,True
anto_blakeney_chi_19,Antonio Blakeney,CHI,2019,2018-19,1349383.0,101869000.0,1.32,bench,,0,0,0,0,22.0,57,0.246,14.5,102.9,110.8,-7.8,0.079,1.2,0.061,0.487,0.24,0.073,1745,2.9,6.9,0.419,826.5,True
arch_goodwin_tot_17,Archie Goodwin,TOT,2017,2016-17,2384183.0,94143000.0,2.53,bench,,0,0,0,1,22.0,15,0.533,14.3,100.9,109.2,-8.3,0.186,1.71,0.066,0.651,0.203,0.127,449,2.4,4.4,0.545,214.5,False
armo_brooks_tot_22,Armoni Brooks,TOT,2022,2021-22,1910221.0,112414000.0,1.7,bench,,0,0,0,1,24.0,54,0.37,15.6,108.3,112.1,-3.8,0.105,2.3,0.058,0.483,0.159,0.054,1769,1.8,5.4,0.339,842.4,True
aron_baynes_det_17,Aron Baynes,DET,2017,2016-17,6500000.0,94143000.0,6.9,bench,,0,0,0,0,30.0,75,0.453,15.5,103.0,97.1,5.9,0.039,0.64,0.138,0.57,0.139,0.085,2378,1.9,3.7,0.513,1162.5,True
aron_baynes_bos_18,Aron Baynes,BOS,2018,2017-18,4328000.0,99030000.0,4.37,bench,-33.41538461538461,0,1,0,0,31.0,81,0.667,18.3,104.1,97.7,6.5,0.095,1.16,0.141,0.502,0.166,0.087,2989,2.6,5.5,0.471,1482.3,True
aron_baynes_bos_19,Aron Baynes,BOS,2019,2018-19,5193600.0,101869000.0,5.1,bench,19.999999999999996,0,0,0,0,32.0,51,0.627,16.1,110.0,102.2,7.7,0.092,1.43,0.139,0.567,0.147,0.083,1757,2.1,4.4,0.471,821.1,True
aron_baynes_pho_20,Aron Baynes,PHO,2020,2019-20,5453280.0,109140000.0,5.0,bench,5.000000000000004,0,1,1,0,33.0,42,0.452,22.2,110.2,111.7,-1.5,0.108,1.34,0.126,0.581,0.205,0.094,1998,4.4,9.1,0.48,932.4,True
aron_baynes_tor_21,Aron Baynes,TOR,2021,2020-21,7000000.0,109140000.0,6.41,bench,28.363113575682885,0,1,0,0,34.0,53,0.377,18.5,106.6,111.0,-4.4,0.07,1.02,0.135,0.503,0.157,0.07,2074,2.5,5.7,0.441,980.5,True
arro_afflalo_sac_17,Arron Afflalo,SAC,2017,2016-17,12500000.0,94143000.0,13.28,starter,,0,0,0,0,31.0,61,0.377,25.9,104.8,113.2,-8.5,0.077,1.86,0.042,0.559,0.143,0.058,3154,3.0,6.9,0.44,1579.8999999999999,True
asa_newell_atl_26,Asa Newell,ATL,2026,2025-26,3237480.0,154647000.0,2.09,bench,,0,0,0,0,20.0,44,0.523,11.4,110.2,114.0,-3.8,0.072,1.13,0.091,0.624,0.16,0.074,1100,2.1,3.8,0.538,501.6,True
ausa_thompson_det_24,Ausar Thompson,DET,2024,2023-24,7977480.0,136021000.0,5.86,bench,,0,0,0,0,21.0,63,0.159,25.1,107.7,113.1,-5.3,0.108,1.43,0.124,0.522,0.161,0.084,3329,3.7,7.6,0.483,1581.3000000000002,True
ausa_thompson_det_25,Ausar Thompson,DET,2025,2024-25,8376000.0,140588000.0,5.96,bench,4.995562508461315,0,0,0,0,22.0,59,0.576,22.5,113.1,109.2,4.0,0.139,1.68,0.11,0.568,0.185,0.104,2822,4.2,7.8,0.535,1327.5,True
ausa_thompson_det_26,Ausar Thompson,DET,2026,2025-26,8775000.0,154647000.0,5.67,bench,4.76361031518624,0,0,0,0,23.0,73,0.726,26.0,118.8,107.2,11.6,0.155,2.07,0.108,0.545,0.168,0.101,3955,4.2,7.9,0.525,1898.0,True
aust_reaves_lal_23,Austin Reaves,LAL,2023,2022-23,1563518.0,123655000.0,1.26,bench,,0,0,1,0,25.0,64,0.547,28.8,115.4,110.5,4.9,0.155,2.17,0.051,0.687,0.154,0.1,3978,4.0,7.7,0.529,1843.2,True
aust_reaves_lal_24,Austin Reaves,LAL,2024,2023-24,12015150.0,136021000.0,8.83,starter,668.4689271245998,0,0,0,0,26.0,82,0.573,32.1,114.6,115.6,-1.0,0.237,2.59,0.067,0.613,0.198,0.105,5590,5.6,11.5,0.486,2632.2000000000003,True
aust_reaves_lal_25,Austin Reaves,LAL,2025,2024-25,12976362.0,140588000.0,9.23,starter,8.000000000000007,0,0,0,0,27.0,73,0.63,34.9,117.1,113.3,3.8,0.241,2.38,0.065,0.616,0.23,0.118,5303,6.5,14.2,0.46,2547.7,True
aust_reaves_lal_26,Austin Reaves,LAL,2026,2025-26,13937574.0,154647000.0,9.01,starter,7.407407407407418,0,0,0,0,28.0,51,0.706,34.5,117.3,112.3,5.0,0.237,1.85,0.071,0.641,0.258,0.137,3684,7.3,14.9,0.49,1759.5,True
aust_rivers_lac_17,Austin Rivers,LAC,2017,2016-17,11000000.0,94143000.0,11.68,starter,,0,0,0,0,24.0,74,0.581,27.8,108.0,108.1,-0.1,0.155,1.77,0.039,0.545,0.198,0.068,4197,4.4,9.9,0.442,2057.2000000000003,True
aust_rivers_lac_18,Austin Rivers,LAC,2018,2017-18,11825000.0,99030000.0,11.94,starter,7.499999999999996,0,0,0,0,25.0,61,0.492,33.7,110.0,111.6,-1.7,0.179,2.22,0.035,0.526,0.206,0.073,4192,5.6,13.2,0.424,2055.7000000000003,True
aust_rivers_tot_19,Austin Rivers,TOT,2019,2018-19,13155323.0,101869000.0,12.91,starter,11.250088794925992,0,1,0,1,26.0,76,0.592,26.7,111.6,109.1,2.5,0.12,2.46,0.038,0.503,0.142,0.042,4269,3.1,7.5,0.406,2029.2,True
aust_rivers_hou_20,Austin Rivers,HOU,2020,2019-20,2174318.0,109140000.0,1.99,bench,-83.47195276011087,0,1,1,0,27.0,68,0.632,23.4,112.9,110.4,2.6,0.098,2.26,0.051,0.542,0.153,0.063,3512,3.1,7.4,0.421,1591.1999999999998,True
aust_rivers_tot_21,Austin Rivers,TOT,2021,2020-21,3799694.0,109140000.0,3.48,bench,74.75337094206091,0,1,0,1,28.0,36,0.556,23.5,110.3,110.3,0.0,0.136,2.25,0.048,0.551,0.15,0.067,1726,2.9,6.8,0.424,846.0,True
aust_rivers_den_22,Austin Rivers,DEN,2022,2021-22,2401537.0,112414000.0,2.14,bench,-36.796568355241234,0,1,0,0,29.0,67,0.612,22.1,113.0,111.1,1.9,0.082,1.67,0.039,0.546,0.123,0.043,3047,2.2,5.2,0.417,1480.7,True
aust_rivers_min_23,Austin Rivers,MIN,2023,2022-23,1836090.0,123655000.0,1.48,bench,-23.545212919892556,0,1,0,0,30.0,52,0.481,19.5,109.8,114.8,-4.9,0.095,3.26,0.042,0.564,0.104,0.05,2154,1.8,4.0,0.435,1014.0,True
aver_bradley_bos_17,Avery Bradley,BOS,2017,2016-17,8269663.0,94143000.0,8.78,starter,,0,0,0,0,26.0,55,0.618,33.4,110.4,108.7,1.7,0.107,1.39,0.09,0.548,0.215,0.099,3745,6.5,14.1,0.463,1837.0,True
