id,AGE,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,REB_PCT,TS_PCT,USG_PCT,PIE,POSS,FGM_PG,FGA_PG,FG_PCT
trev_ariza_tot_19,33.0,69,0.319,34.0,107.6,114.4,-6.8,0.149,2.38,0.079,0.534,0.164,0.085,4981,4.3,10.7,0.399
trev_ariza_tot_20,35.0,53,0.415,28.2,109.0,109.3,-0.3,0.081,1.63,0.08,0.593,0.117,0.077,3132,2.7,6.1,0.438
trey_alexander_nop_26,23.0,9,0.222,12.3,112.0,119.0,-7.0,0.107,3.0,0.045,0.599,0.148,0.078,241,2.1,4.1,0.514
trey_burke_nyk_18,25.0,36,0.278,21.8,111.1,115.3,-4.2,0.329,3.95,0.045,0.563,0.249,0.129,1607,5.4,10.7,0.503
trey_burke_tot_19,26.0,58,0.276,19.4,107.0,108.4,-1.5,0.229,3.24,0.041,0.524,0.242,0.108,2370,4.1,9.4,0.431
trey_jemison_tot_24,24.0,25,0.2,23.0,106.5,113.8,-7.3,0.069,0.79,0.117,0.582,0.132,0.066,1161,3.0,5.4,0.551
trey_jemison_tot_25,25.0,38,0.447,10.3,105.6,107.8,-2.2,0.058,0.67,0.128,0.537,0.121,0.044,809,1.1,1.9,0.554
trey_lyles_tot_22,26.0,75,0.253,20.5,106.4,113.6,-7.2,0.09,1.21,0.121,0.588,0.205,0.115,3228,3.5,7.5,0.466
tris_vukcevic_was_25,22.0,35,0.2,14.6,102.6,114.3,-11.7,0.136,0.93,0.116,0.608,0.252,0.127,1099,3.4,6.9,0.496
tris_vukcevic_was_26,23.0,49,0.163,13.7,103.5,118.5,-15.1,0.133,0.89,0.104,0.603,0.259,0.11,1476,3.1,6.5,0.479
tris_newton_hou_26,25.0,1,1.0,12.0,128.0,120.0,8.0,0.0,0.0,0.111,0.581,0.345,0.149,25,4.0,9.0,0.444
troy_brown_tot_21,21.0,34,0.294,15.4,110.5,107.5,3.1,0.076,1.38,0.099,0.525,0.141,0.067,1091,1.8,4.2,0.431
troy_brown_tot_24,24.0,59,0.508,14.0,106.4,114.2,-7.7,0.102,2.0,0.086,0.51,0.139,0.07,1742,1.4,3.8,0.372
troy_williams_tot_17,22.0,30,0.633,18.6,101.1,107.3,-6.3,0.072,0.78,0.06,0.511,0.169,0.055,1128,2.4,5.6,0.437
troy_williams_sac_19,24.0,21,0.333,14.9,100.1,109.6,-9.5,0.051,1.22,0.086,0.531,0.144,0.069,707,2.1,4.7,0.449
ty_jerome_gsw_23,25.0,45,0.489,18.1,110.7,116.3,-5.6,0.233,4.5,0.049,0.594,0.147,0.092,1741,2.6,5.4,0.488
tyle_burton_mem_26,26.0,12,0.167,25.6,102.0,124.3,-22.3,0.062,1.09,0.076,0.521,0.18,0.061,660,3.5,9.3,0.375
tyle_cavanaugh_atl_18,24.0,39,0.282,13.3,105.0,107.1,-2.1,0.076,2.08,0.122,0.567,0.139,0.082,1092,1.7,3.9,0.441
tyle_cook_tot_21,23.0,32,0.344,13.7,106.6,110.8,-4.2,0.057,0.81,0.108,0.659,0.136,0.088,908,2.2,3.2,0.67
tyle_cook_chi_22,24.0,20,0.65,10.0,107.1,114.6,-7.5,0.021,0.43,0.138,0.643,0.127,0.074,422,1.2,1.9,0.605
tyle_dorsey_atl_18,22.0,56,0.268,17.4,101.5,108.7,-7.1,0.128,2.14,0.064,0.494,0.193,0.07,2043,2.6,6.8,0.377
tyle_dorsey_tot_19,23.0,48,0.229,14.5,106.4,108.4,-2.0,0.118,2.07,0.076,0.509,0.182,0.072,1515,2.2,5.5,0.405
tyle_ennis_tot_17,22.0,53,0.528,11.1,103.5,103.4,0.1,0.211,1.91,0.039,0.521,0.189,0.07,1229,1.7,3.9,0.433
tyle_johnson_tot_19,27.0,57,0.456,26.8,104.4,108.5,-4.0,0.165,2.16,0.053,0.532,0.18,0.085,3220,3.8,9.2,0.413
tyle_johnson_tot_22,30.0,6,0.333,15.2,111.9,113.8,-1.9,0.1,3.5,0.062,0.425,0.1,0.04,194,1.0,3.3,0.3
tyle_smith_dal_26,21.0,12,0.167,13.8,110.6,114.7,-4.1,0.041,0.83,0.086,0.532,0.135,0.059,368,1.8,4.2,0.42
tyle_ulis_pho_17,21.0,61,0.246,18.4,102.9,108.2,-5.3,0.297,2.94,0.039,0.474,0.199,0.095,2402,3.0,7.2,0.421
tyle_zeller_tot_18,28.0,66,0.409,16.8,106.8,106.0,0.8,0.063,1.0,0.131,0.598,0.157,0.096,2318,2.8,5.1,0.56
tyle_zeller_tot_19,29.0,6,0.5,15.5,112.9,106.2,6.7,0.069,1.0,0.114,0.607,0.191,0.081,194,2.7,5.0,0.533
tyre_evans_tot_17,27.0,40,0.425,19.7,97.9,107.4,-9.5,0.281,2.03,0.083,0.501,0.262,0.118,1606,3.8,9.3,0.405
tyre_haliburton_tot_22,22.0,77,0.338,35.0,110.0,115.9,-6.0,0.335,3.16,0.056,0.595,0.184,0.122,5655,5.6,11.8,0.473
tyre_martin_brk_25,26.0,60,0.267,21.9,103.2,113.4,-10.2,0.15,1.65,0.083,0.533,0.179,0.084,2711,3.2,7.8,0.406
tyre_martin_tot_26,27.0,46,0.261,16.9,105.8,116.8,-10.9,0.163,1.95,0.074,0.501,0.178,0.077,1580,2.4,6.0,0.394
tyre_proctor_cle_26,22.0,50,0.66,10.9,112.5,112.8,-0.3,0.196,1.85,0.055,0.556,0.214,0.087,1144,1.9,4.5,0.413
tyro_wallace_lac_18,24.0,30,0.567,28.4,106.1,107.6,-1.5,0.115,1.54,0.058,0.517,0.159,0.06,1833,3.7,8.2,0.445
tyro_wallace_atl_20,26.0,14,0.214,11.5,93.9,102.3,-8.3,0.123,1.3,0.065,0.389,0.154,0.032,347,1.0,3.1,0.318
tyro_wallace_nop_22,28.0,6,0.667,12.5,111.5,121.4,-9.9,0.017,0.5,0.06,0.383,0.13,0.011,157,1.2,3.3,0.35
tyso_etienne_brk_25,25.0,7,0.143,21.6,98.8,119.3,-20.5,0.126,1.5,0.03,0.488,0.177,0.024,330,2.4,7.4,0.327
tyso_etienne_brk_26,26.0,24,0.208,15.8,105.6,117.8,-12.2,0.17,2.5,0.036,0.588,0.198,0.071,805,2.4,6.0,0.4
tyus_jones_tot_26,30.0,67,0.552,14.6,107.5,113.6,-6.1,0.222,6.36,0.036,0.448,0.103,0.065,2069,1.1,3.3,0.349
vasi_micic_tot_24,30.0,60,0.567,19.6,111.7,114.8,-3.1,0.307,2.65,0.039,0.524,0.189,0.078,2395,2.7,6.2,0.43
vasi_micic_tot_25,31.0,41,0.195,19.1,102.2,109.4,-7.2,0.258,1.66,0.053,0.462,0.199,0.061,1590,2.3,6.7,0.348
vict_oladipo_tot_21,29.0,33,0.394,32.7,106.5,108.8,-2.3,0.233,1.82,0.072,0.512,0.286,0.109,2267,7.1,17.5,0.408
vinc_williams_tot_26,25.0,40,0.4,20.5,108.7,108.4,0.3,0.281,2.37,0.084,0.478,0.19,0.085,1747,2.6,7.3,0.353
vit_krejci_okc_22,22.0,30,0.267,23.0,103.3,116.1,-12.8,0.117,1.97,0.07,0.529,0.125,0.056,1455,2.3,5.6,0.407
vit_krejci_atl_24,24.0,22,0.409,24.6,117.4,117.7,-0.3,0.114,2.5,0.049,0.633,0.098,0.05,1104,2.3,4.7,0.49
vit_krejci_tot_26,25.0,65,0.492,21.4,110.0,111.1,-1.1,0.099,2.44,0.05,0.609,0.142,0.068,2991,3.0,6.6,0.448
wade_baldwin_por_18,22.0,7,0.571,11.5,104.2,98.2,6.0,0.093,1.25,0.054,0.748,0.159,0.094,166,2.0,3.0,0.667
walt_lemon_chi_19,26.0,6,0.167,27.9,103.4,111.2,-7.8,0.283,3.0,0.076,0.468,0.253,0.109,351,6.3,14.5,0.437
walt_clayton_tot_26,23.0,69,0.246,20.4,111.7,121.2,-9.6,0.274,2.41,0.048,0.523,0.181,0.073,3036,2.6,6.7,0.384
wayn_ellington_mia_17,29.0,62,0.565,24.2,108.0,105.2,2.7,0.07,2.33,0.043,0.565,0.174,0.082,3018,3.7,9.0,0.416
wayn_ellington_det_21,33.0,46,0.283,22.0,110.0,114.2,-4.3,0.097,2.03,0.042,0.625,0.162,0.075,2103,3.2,7.3,0.441
wayn_selden_tot_17,22.0,14,0.429,16.9,98.3,106.9,-8.6,0.09,1.08,0.034,0.525,0.159,0.044,463,1.8,4.1,0.431
wayn_selden_tot_19,24.0,75,0.36,19.2,102.6,112.1,-9.6,0.112,1.38,0.06,0.491,0.178,0.054,3021,2.6,6.4,0.406
wend_carter_tot_21,22.0,54,0.389,25.5,104.5,113.5,-9.0,0.116,1.33,0.154,0.566,0.188,0.115,2893,4.3,8.5,0.503
wend_moore_tot_25,23.0,36,0.306,13.9,99.6,112.0,-12.4,0.13,1.56,0.09,0.553,0.133,0.083,1045,1.6,3.5,0.468
weny_gabriel_tot_22,25.0,26,0.308,13.8,118.1,111.4,6.7,0.053,0.88,0.128,0.549,0.165,0.056,757,2.1,4.2,0.491
weny_gabriel_bos_24,27.0,5,0.2,16.2,89.0,96.4,-7.4,0.071,0.38,0.14,0.351,0.166,0.03,164,1.6,4.4,0.364
wes_iwundu_orl_18,23.0,62,0.29,16.5,100.3,104.9,-4.6,0.084,1.9,0.065,0.48,0.114,0.053,2070,1.5,3.5,0.427
wes_iwundu_orl_19,24.0,68,0.529,18.1,104.9,103.1,1.7,0.08,1.66,0.068,0.531,0.125,0.056,2598,1.7,4.0,0.412
wes_iwundu_tot_21,26.0,41,0.415,13.1,103.6,110.1,-6.6,0.045,0.95,0.077,0.428,0.103,0.035,1147,0.8,2.5,0.333
wes_iwundu_atl_22,27.0,3,0.667,27.4,117.0,118.4,-1.4,0.0,0.0,0.084,0.557,0.111,0.041,165,2.7,6.0,0.444
wesl_johnson_tot_19,31.0,38,0.447,14.1,104.6,111.9,-7.3,0.054,1.28,0.062,0.469,0.115,0.029,1164,1.2,3.4,0.352
will_richard_gsw_26,23.0,69,0.493,20.0,110.3,113.6,-3.3,0.094,1.75,0.061,0.596,0.123,0.063,2951,2.3,5.0,0.468
will_cauley-stein_tot_20,26.0,54,0.296,20.3,102.2,107.7,-5.5,0.098,1.75,0.136,0.589,0.144,0.113,2301,3.2,5.6,0.579
will_reed_tot_18,28.0,42,0.476,10.2,107.8,105.1,2.8,0.035,0.53,0.142,0.671,0.159,0.115,920,1.9,2.9,0.669
will_hernangomez_tot_18,24.0,48,0.417,10.3,103.2,103.1,0.1,0.109,0.94,0.179,0.604,0.203,0.134,1042,1.9,3.4,0.555
wils_chandler_tot_19,32.0,51,0.686,23.1,112.7,108.5,4.2,0.089,1.78,0.089,0.537,0.115,0.056,2534,2.2,5.4,0.418
xavi_cooks_was_23,27.0,10,0.2,12.6,114.8,107.3,7.4,0.061,0.75,0.133,0.586,0.127,0.078,284,1.7,2.8,0.607
xavi_moon_lac_22,27.0,10,0.7,13.7,112.9,111.5,1.4,0.245,4.0,0.045,0.545,0.177,0.1,294,2.5,5.1,0.49
xavi_rathan-mayes_mem_18,24.0,5,0.0,23.6,89.6,113.7,-24.2,0.247,1.64,0.022,0.315,0.207,-0.011,249,2.4,8.4,0.286
xavi_sneed_cho_23,25.0,4,0.0,12.1,85.6,110.4,-24.8,0.167,1.67,0.048,0.723,0.136,0.074,104,1.3,2.5,0.5
xavi_tillman_tot_24,25.0,54,0.556,18.0,106.6,109.4,-2.9,0.116,2.26,0.105,0.472,0.146,0.078,2015,2.2,5.2,0.434
yogi_ferrell_tot_17,24.0,46,0.391,26.0,103.7,107.8,-4.2,0.232,2.46,0.048,0.533,0.192,0.084,2394,3.5,8.6,0.406
yogi_ferrell_tot_21,28.0,10,0.4,13.7,106.7,107.1,-0.4,0.229,7.33,0.065,0.459,0.193,0.094,283,2.0,5.7,0.351
yuki_kawamura_chi_26,25.0,18,0.333,11.6,111.7,114.0,-2.3,0.266,3.36,0.074,0.514,0.133,0.082,472,0.9,2.9,0.327
yuta_watanabe_mem_19,24.0,15,0.333,11.6,108.5,103.0,5.5,0.063,1.33,0.086,0.352,0.148,0.036,366,1.0,3.4,0.294
yuta_watanabe_tor_21,26.0,50,0.48,14.5,105.0,107.8,-2.7,0.079,2.11,0.106,0.565,0.121,0.089,1533,1.6,3.6,0.439
yuta_watanabe_tot_24,29.0,34,0.529,13.7,107.4,114.7,-7.3,0.045,0.79,0.056,0.474,0.129,0.03,969,1.2,3.4,0.353
zach_collins_tot_25,27.0,64,0.531,15.3,109.4,109.9,-0.4,0.162,1.85,0.136,0.605,0.166,0.106,2083,2.4,4.7,0.507
zach_lavine_tot_25,30.0,74,0.432,35.2,115.4,116.8,-1.4,0.178,1.49,0.059,0.639,0.251,0.115,5493,8.4,16.5,0.511
zavi_simpson_okc_22,25.0,4,0.25,43.5,98.6,125.1,-26.5,0.25,3.0,0.058,0.406,0.158,0.059,354,4.8,13.0,0.365
zavi_simpson_det_24,27.0,7,0.143,23.1,98.2,106.8,-8.6,0.231,2.5,0.055,0.377,0.161,0.057,337,2.4,7.7,0.315
zyla_cheatham_nop_20,24.0,4,0.5,12.8,97.3,121.2,-23.9,0.094,0.75,0.095,0.667,0.103,0.034,112,1.5,2.3,0.667
